Time	Exact_Real	VQTE_Real
1.859000	0.499705	0.499709
1.860000	0.499706	0.499710
1.861000	0.499708	0.499711
1.862000	0.499709	0.499713
1.863000	0.499710	0.499714
1.864000	0.499711	0.499715
1.865000	0.499712	0.499716
1.866000	0.499713	0.499717
1.867000	0.499714	0.499718
1.868000	0.499716	0.499719
1.869000	0.499717	0.499721
1.870000	0.499718	0.499722
1.871000	0.499719	0.499723
1.872000	0.499720	0.499724
1.873000	0.499721	0.499725
1.874000	0.499722	0.499726
1.875000	0.499723	0.499727
1.876000	0.499725	0.499728
1.877000	0.499726	0.499729
1.878000	0.499727	0.499730
1.879000	0.499728	0.499732
1.880000	0.499729	0.499733
1.881000	0.499730	0.499734
1.882000	0.499731	0.499735
1.883000	0.499732	0.499736
1.884000	0.499733	0.499737
1.885000	0.499734	0.499738
1.886000	0.499735	0.499739
1.887000	0.499736	0.499740
1.888000	0.499737	0.499741
1.889000	0.499739	0.499742
1.890000	0.499740	0.499743
1.891000	0.499741	0.499744
1.892000	0.499742	0.499745
1.893000	0.499743	0.499746
1.894000	0.499744	0.499747
1.895000	0.499745	0.499748
1.896000	0.499746	0.499749
1.897000	0.499747	0.499750
1.898000	0.499748	0.499751
1.899000	0.499749	0.499752
1.900000	0.499750	0.499753
1.901000	0.499751	0.499754
1.902000	0.499752	0.499755
1.903000	0.499753	0.499756
1.904000	0.499754	0.499757
1.905000	0.499755	0.499758
1.906000	0.499756	0.499759
1.907000	0.499757	0.499760
1.908000	0.499758	0.499761
1.909000	0.499759	0.499762
1.910000	0.499760	0.499763
1.911000	0.499761	0.499764
1.912000	0.499762	0.499765
1.913000	0.499762	0.499766
1.914000	0.499763	0.499767
1.915000	0.499764	0.499768
1.916000	0.499765	0.499769
1.917000	0.499766	0.499769
1.918000	0.499767	0.499770
1.919000	0.499768	0.499771
1.920000	0.499769	0.499772
1.921000	0.499770	0.499773
1.922000	0.499771	0.499774
1.923000	0.499772	0.499775
1.924000	0.499773	0.499776
1.925000	0.499774	0.499777
1.926000	0.499774	0.499778
1.927000	0.499775	0.499779
1.928000	0.499776	0.499779
1.929000	0.499777	0.499780
1.930000	0.499778	0.499781
1.931000	0.499779	0.499782
1.932000	0.499780	0.499783
1.933000	0.499781	0.499784
1.934000	0.499782	0.499785
1.935000	0.499782	0.499786
1.936000	0.499783	0.499786
1.937000	0.499784	0.499787
1.938000	0.499785	0.499788
1.939000	0.499786	0.499789
1.940000	0.499787	0.499790
1.941000	0.499788	0.499791
1.942000	0.499788	0.499791
1.943000	0.499789	0.499792
1.944000	0.499790	0.499793
1.945000	0.499791	0.499794
1.946000	0.499792	0.499795
1.947000	0.499793	0.499796
1.948000	0.499793	0.499796
1.949000	0.499794	0.499797
1.950000	0.499795	0.499798
1.951000	0.499796	0.499799
1.952000	0.499797	0.499800
1.953000	0.499798	0.499800
1.954000	0.499798	0.499801
1.955000	0.499799	0.499802
1.956000	0.499800	0.499803
1.957000	0.499801	0.499804
1.958000	0.499802	0.499804
1.959000	0.499802	0.499805
1.960000	0.499803	0.499806
1.961000	0.499804	0.499807
1.962000	0.499805	0.499808
1.963000	0.499806	0.499808
1.964000	0.499806	0.499809
1.965000	0.499807	0.499810
1.966000	0.499808	0.499811
1.967000	0.499809	0.499811
1.968000	0.499809	0.499812
1.969000	0.499810	0.499813
1.970000	0.499811	0.499814
1.971000	0.499812	0.499814
1.972000	0.499812	0.499815
1.973000	0.499813	0.499816
1.974000	0.499814	0.499817
1.975000	0.499815	0.499817
1.976000	0.499815	0.499818
1.977000	0.499816	0.499819
1.978000	0.499817	0.499819
1.979000	0.499818	0.499820
1.980000	0.499818	0.499821
1.981000	0.499819	0.499822
1.982000	0.499820	0.499822
1.983000	0.499820	0.499823
1.984000	0.499821	0.499824
1.985000	0.499822	0.499824
1.986000	0.499823	0.499825
1.987000	0.499823	0.499826
1.988000	0.499824	0.499827
1.989000	0.499825	0.499827
1.990000	0.499825	0.499828
1.991000	0.499826	0.499829
1.992000	0.499827	0.499829
1.993000	0.499828	0.499830
1.994000	0.499828	0.499831
1.995000	0.499829	0.499831
1.996000	0.499830	0.499832
1.997000	0.499830	0.499833
1.998000	0.499831	0.499833
1.999000	0.499832	0.499834
2.000000	0.499832	0.499835
2.001000	0.499833	0.499835
2.002000	0.499834	0.499836
2.003000	0.499834	0.499837
2.004000	0.499835	0.499837
2.005000	0.499836	0.499838
2.006000	0.499836	0.499839
2.007000	0.499837	0.499839
2.008000	0.499838	0.499840
2.009000	0.499838	0.499841
2.010000	0.499839	0.499841
2.011000	0.499839	0.499842
2.012000	0.499840	0.499842
2.013000	0.499841	0.499843
2.014000	0.499841	0.499844
2.015000	0.499842	0.499844
2.016000	0.499843	0.499845
2.017000	0.499843	0.499846
2.018000	0.499844	0.499846
2.019000	0.499845	0.499847
2.020000	0.499845	0.499847
2.021000	0.499846	0.499848
2.022000	0.499846	0.499849
2.023000	0.499847	0.499849
2.024000	0.499848	0.499850
2.025000	0.499848	0.499850
2.026000	0.499849	0.499851
2.027000	0.499849	0.499852
2.028000	0.499850	0.499852
2.029000	0.499851	0.499853
2.030000	0.499851	0.499853
2.031000	0.499852	0.499854
2.032000	0.499852	0.499855
2.033000	0.499853	0.499855
2.034000	0.499854	0.499856
2.035000	0.499854	0.499856
2.036000	0.499855	0.499857
2.037000	0.499855	0.499857
2.038000	0.499856	0.499858
2.039000	0.499856	0.499859
2.040000	0.499857	0.499859
2.041000	0.499858	0.499860
2.042000	0.499858	0.499860
2.043000	0.499859	0.499861
2.044000	0.499859	0.499861
2.045000	0.499860	0.499862
2.046000	0.499860	0.499863
2.047000	0.499861	0.499863
2.048000	0.499862	0.499864
2.049000	0.499862	0.499864
2.050000	0.499863	0.499865
2.051000	0.499863	0.499865
2.052000	0.499864	0.499866
2.053000	0.499864	0.499866
2.054000	0.499865	0.499867
2.055000	0.499865	0.499867
2.056000	0.499866	0.499868
2.057000	0.499866	0.499868
2.058000	0.499867	0.499869
2.059000	0.499868	0.499870
2.060000	0.499868	0.499870
2.061000	0.499869	0.499871
2.062000	0.499869	0.499871
2.063000	0.499870	0.499872
2.064000	0.499870	0.499872
2.065000	0.499871	0.499873
2.066000	0.499871	0.499873
2.067000	0.499872	0.499874
2.068000	0.499872	0.499874
2.069000	0.499873	0.499875
2.070000	0.499873	0.499875
2.071000	0.499874	0.499876
2.072000	0.499874	0.499876
2.073000	0.499875	0.499877
2.074000	0.499875	0.499877
2.075000	0.499876	0.499878
2.076000	0.499876	0.499878
2.077000	0.499877	0.499879
2.078000	0.499877	0.499879
2.079000	0.499878	0.499880
2.080000	0.499878	0.499880
2.081000	0.499879	0.499881
2.082000	0.499879	0.499881
2.083000	0.499880	0.499881
2.084000	0.499880	0.499882
2.085000	0.499881	0.499882
2.086000	0.499881	0.499883
2.087000	0.499882	0.499883
2.088000	0.499882	0.499884
2.089000	0.499883	0.499884
2.090000	0.499883	0.499885
2.091000	0.499883	0.499885
2.092000	0.499884	0.499886
2.093000	0.499884	0.499886
2.094000	0.499885	0.499887
2.095000	0.499885	0.499887
2.096000	0.499886	0.499888
2.097000	0.499886	0.499888
2.098000	0.499887	0.499888
2.099000	0.499887	0.499889
2.100000	0.499888	0.499889
2.101000	0.499888	0.499890
2.102000	0.499888	0.499890
2.103000	0.499889	0.499891
2.104000	0.499889	0.499891
2.105000	0.499890	0.499891
2.106000	0.499890	0.499892
2.107000	0.499891	0.499892
2.108000	0.499891	0.499893
2.109000	0.499892	0.499893
2.110000	0.499892	0.499894
2.111000	0.499892	0.499894
2.112000	0.499893	0.499894
2.113000	0.499893	0.499895
2.114000	0.499894	0.499895
2.115000	0.499894	0.499896
2.116000	0.499895	0.499896
2.117000	0.499895	0.499897
2.118000	0.499895	0.499897
2.119000	0.499896	0.499897
2.120000	0.499896	0.499898
2.121000	0.499897	0.499898
2.122000	0.499897	0.499899
2.123000	0.499897	0.499899
2.124000	0.499898	0.499899
2.125000	0.499898	0.499900
2.126000	0.499899	0.499900
2.127000	0.499899	0.499901
2.128000	0.499899	0.499901
2.129000	0.499900	0.499901
2.130000	0.499900	0.499902
2.131000	0.499901	0.499902
2.132000	0.499901	0.499903
2.133000	0.499901	0.499903
2.134000	0.499902	0.499903
2.135000	0.499902	0.499904
2.136000	0.499903	0.499904
2.137000	0.499903	0.499905
2.138000	0.499903	0.499905
2.139000	0.499904	0.499905
2.140000	0.499904	0.499906
2.141000	0.499905	0.499906
2.142000	0.499905	0.499906
2.143000	0.499905	0.499907
2.144000	0.499906	0.499907
2.145000	0.499906	0.499908
2.146000	0.499906	0.499908
2.147000	0.499907	0.499908
2.148000	0.499907	0.499909
2.149000	0.499908	0.499909
2.150000	0.499908	0.499909
2.151000	0.499908	0.499910
2.152000	0.499909	0.499910
2.153000	0.499909	0.499910
2.154000	0.499909	0.499911
2.155000	0.499910	0.499911
2.156000	0.499910	0.499912
2.157000	0.499910	0.499912
2.158000	0.499911	0.499912
2.159000	0.499911	0.499913
2.160000	0.499912	0.499913
2.161000	0.499912	0.499913
2.162000	0.499912	0.499914
2.163000	0.499913	0.499914
2.164000	0.499913	0.499914
2.165000	0.499913	0.499915
2.166000	0.499914	0.499915
2.167000	0.499914	0.499915
2.168000	0.499914	0.499916
2.169000	0.499915	0.499916
2.170000	0.499915	0.499916
2.171000	0.499915	0.499917
2.172000	0.499916	0.499917
2.173000	0.499916	0.499917
2.174000	0.499916	0.499918
2.175000	0.499917	0.499918
2.176000	0.499917	0.499918
2.177000	0.499917	0.499919
2.178000	0.499918	0.499919
2.179000	0.499918	0.499919
2.180000	0.499918	0.499920
2.181000	0.499919	0.499920
2.182000	0.499919	0.499920
2.183000	0.499919	0.499921
2.184000	0.499920	0.499921
2.185000	0.499920	0.499921
2.186000	0.499920	0.499922
2.187000	0.499921	0.499922
2.188000	0.499921	0.499922
2.189000	0.499921	0.499923
2.190000	0.499922	0.499923
2.191000	0.499922	0.499923
2.192000	0.499922	0.499923
2.193000	0.499922	0.499924
2.194000	0.499923	0.499924
2.195000	0.499923	0.499924
2.196000	0.499923	0.499925
2.197000	0.499924	0.499925
2.198000	0.499924	0.499925
2.199000	0.499924	0.499926
2.200000	0.499925	0.499926
2.201000	0.499925	0.499926
2.202000	0.499925	0.499926
2.203000	0.499926	0.499927
2.204000	0.499926	0.499927
2.205000	0.499926	0.499927
2.206000	0.499926	0.499928
2.207000	0.499927	0.499928
2.208000	0.499927	0.499928
2.209000	0.499927	0.499928
2.210000	0.499928	0.499929
2.211000	0.499928	0.499929
2.212000	0.499928	0.499929
2.213000	0.499928	0.499930
2.214000	0.499929	0.499930
2.215000	0.499929	0.499930
2.216000	0.499929	0.499930
2.217000	0.499930	0.499931
2.218000	0.499930	0.499931
2.219000	0.499930	0.499931
2.220000	0.499930	0.499932
2.221000	0.499931	0.499932
2.222000	0.499931	0.499932
2.223000	0.499931	0.499932
2.224000	0.499932	0.499933
2.225000	0.499932	0.499933
2.226000	0.499932	0.499933
2.227000	0.499932	0.499933
2.228000	0.499933	0.499934
2.229000	0.499933	0.499934
2.230000	0.499933	0.499934
2.231000	0.499933	0.499935
2.232000	0.499934	0.499935
2.233000	0.499934	0.499935
2.234000	0.499934	0.499935
2.235000	0.499934	0.499936
2.236000	0.499935	0.499936
2.237000	0.499935	0.499936
2.238000	0.499935	0.499936
2.239000	0.499936	0.499937
2.240000	0.499936	0.499937
2.241000	0.499936	0.499937
2.242000	0.499936	0.499937
2.243000	0.499937	0.499938
2.244000	0.499937	0.499938
2.245000	0.499937	0.499938
2.246000	0.499937	0.499938
2.247000	0.499938	0.499939
2.248000	0.499938	0.499939
2.249000	0.499938	0.499939
2.250000	0.499938	0.499939
2.251000	0.499939	0.499940
2.252000	0.499939	0.499940
2.253000	0.499939	0.499940
2.254000	0.499939	0.499940
2.255000	0.499940	0.499941
2.256000	0.499940	0.499941
2.257000	0.499940	0.499941
2.258000	0.499940	0.499941
2.259000	0.499940	0.499941
2.260000	0.499941	0.499942
2.261000	0.499941	0.499942
2.262000	0.499941	0.499942
2.263000	0.499941	0.499942
2.264000	0.499942	0.499943
2.265000	0.499942	0.499943
2.266000	0.499942	0.499943
2.267000	0.499942	0.499943
2.268000	0.499943	0.499944
2.269000	0.499943	0.499944
2.270000	0.499943	0.499944
2.271000	0.499943	0.499944
2.272000	0.499943	0.499944
2.273000	0.499944	0.499945
2.274000	0.499944	0.499945
2.275000	0.499944	0.499945
2.276000	0.499944	0.499945
2.277000	0.499945	0.499946
2.278000	0.499945	0.499946
2.279000	0.499945	0.499946
2.280000	0.499945	0.499946
2.281000	0.499945	0.499946
2.282000	0.499946	0.499947
2.283000	0.499946	0.499947
2.284000	0.499946	0.499947
2.285000	0.499946	0.499947
2.286000	0.499947	0.499947
2.287000	0.499947	0.499948
2.288000	0.499947	0.499948
2.289000	0.499947	0.499948
2.290000	0.499947	0.499948
2.291000	0.499948	0.499949
2.292000	0.499948	0.499949
2.293000	0.499948	0.499949
2.294000	0.499948	0.499949
2.295000	0.499948	0.499949
2.296000	0.499949	0.499950
2.297000	0.499949	0.499950
2.298000	0.499949	0.499950
2.299000	0.499949	0.499950
2.300000	0.499949	0.499950
2.301000	0.499950	0.499951
2.302000	0.499950	0.499951
2.303000	0.499950	0.499951
2.304000	0.499950	0.499951
2.305000	0.499950	0.499951
2.306000	0.499951	0.499952
2.307000	0.499951	0.499952
2.308000	0.499951	0.499952
2.309000	0.499951	0.499952
2.310000	0.499951	0.499952
2.311000	0.499952	0.499952
2.312000	0.499952	0.499953
2.313000	0.499952	0.499953
2.314000	0.499952	0.499953
2.315000	0.499952	0.499953
2.316000	0.499953	0.499953
2.317000	0.499953	0.499954
2.318000	0.499953	0.499954
2.319000	0.499953	0.499954
2.320000	0.499953	0.499954
2.321000	0.499954	0.499954
2.322000	0.499954	0.499955
2.323000	0.499954	0.499955
2.324000	0.499954	0.499955
2.325000	0.499954	0.499955
2.326000	0.499954	0.499955
2.327000	0.499955	0.499955
2.328000	0.499955	0.499956
2.329000	0.499955	0.499956
2.330000	0.499955	0.499956
2.331000	0.499955	0.499956
2.332000	0.499956	0.499956
2.333000	0.499956	0.499956
2.334000	0.499956	0.499957
2.335000	0.499956	0.499957
2.336000	0.499956	0.499957
2.337000	0.499956	0.499957
2.338000	0.499957	0.499957
2.339000	0.499957	0.499958
2.340000	0.499957	0.499958
2.341000	0.499957	0.499958
2.342000	0.499957	0.499958
2.343000	0.499957	0.499958
2.344000	0.499958	0.499958
2.345000	0.499958	0.499959
2.346000	0.499958	0.499959
2.347000	0.499958	0.499959
2.348000	0.499958	0.499959
2.349000	0.499958	0.499959
2.350000	0.499959	0.499959
2.351000	0.499959	0.499960
2.352000	0.499959	0.499960
2.353000	0.499959	0.499960
2.354000	0.499959	0.499960
2.355000	0.499959	0.499960
2.356000	0.499960	0.499960
2.357000	0.499960	0.499960
2.358000	0.499960	0.499961
2.359000	0.499960	0.499961
2.360000	0.499960	0.499961
2.361000	0.499960	0.499961
2.362000	0.499961	0.499961
2.363000	0.499961	0.499961
2.364000	0.499961	0.499962
2.365000	0.499961	0.499962
2.366000	0.499961	0.499962
2.367000	0.499961	0.499962
2.368000	0.499962	0.499962
2.369000	0.499962	0.499962
2.370000	0.499962	0.499962
2.371000	0.499962	0.499963
2.372000	0.499962	0.499963
2.373000	0.499962	0.499963
2.374000	0.499962	0.499963
2.375000	0.499963	0.499963
2.376000	0.499963	0.499963
2.377000	0.499963	0.499964
2.378000	0.499963	0.499964
2.379000	0.499963	0.499964
2.380000	0.499963	0.499964
2.381000	0.499963	0.499964
2.382000	0.499964	0.499964
2.383000	0.499964	0.499964
2.384000	0.499964	0.499965
2.385000	0.499964	0.499965
2.386000	0.499964	0.499965
2.387000	0.499964	0.499965
2.388000	0.499964	0.499965
2.389000	0.499965	0.499965
2.390000	0.499965	0.499965
2.391000	0.499965	0.499966
2.392000	0.499965	0.499966
2.393000	0.499965	0.499966
2.394000	0.499965	0.499966
2.395000	0.499965	0.499966
2.396000	0.499966	0.499966
2.397000	0.499966	0.499966
2.398000	0.499966	0.499966
2.399000	0.499966	0.499967
2.400000	0.499966	0.499967
2.401000	0.499966	0.499967
2.402000	0.499966	0.499967
2.403000	0.499967	0.499967
2.404000	0.499967	0.499967
2.405000	0.499967	0.499967
2.406000	0.499967	0.499968
2.407000	0.499967	0.499968
2.408000	0.499967	0.499968
2.409000	0.499967	0.499968
2.410000	0.499967	0.499968
2.411000	0.499968	0.499968
2.412000	0.499968	0.499968
2.413000	0.499968	0.499968
2.414000	0.499968	0.499969
2.415000	0.499968	0.499969
2.416000	0.499968	0.499969
2.417000	0.499968	0.499969
2.418000	0.499968	0.499969
2.419000	0.499969	0.499969
2.420000	0.499969	0.499969
2.421000	0.499969	0.499969
2.422000	0.499969	0.499970
2.423000	0.499969	0.499970
2.424000	0.499969	0.499970
2.425000	0.499969	0.499970
2.426000	0.499969	0.499970
2.427000	0.499970	0.499970
2.428000	0.499970	0.499970
2.429000	0.499970	0.499970
2.430000	0.499970	0.499971
2.431000	0.499970	0.499971
2.432000	0.499970	0.499971
2.433000	0.499970	0.499971
2.434000	0.499970	0.499971
2.435000	0.499971	0.499971
2.436000	0.499971	0.499971
2.437000	0.499971	0.499971
2.438000	0.499971	0.499971
2.439000	0.499971	0.499972
2.440000	0.499971	0.499972
2.441000	0.499971	0.499972
2.442000	0.499971	0.499972
2.443000	0.499971	0.499972
2.444000	0.499972	0.499972
2.445000	0.499972	0.499972
2.446000	0.499972	0.499972
2.447000	0.499972	0.499972
2.448000	0.499972	0.499973
2.449000	0.499972	0.499973
2.450000	0.499972	0.499973
2.451000	0.499972	0.499973
2.452000	0.499972	0.499973
2.453000	0.499973	0.499973
2.454000	0.499973	0.499973
2.455000	0.499973	0.499973
2.456000	0.499973	0.499973
2.457000	0.499973	0.499974
2.458000	0.499973	0.499974
2.459000	0.499973	0.499974
2.460000	0.499973	0.499974
2.461000	0.499973	0.499974
2.462000	0.499974	0.499974
2.463000	0.499974	0.499974
2.464000	0.499974	0.499974
2.465000	0.499974	0.499974
2.466000	0.499974	0.499974
2.467000	0.499974	0.499975
2.468000	0.499974	0.499975
2.469000	0.499974	0.499975
2.470000	0.499974	0.499975
2.471000	0.499975	0.499975
2.472000	0.499975	0.499975
2.473000	0.499975	0.499975
2.474000	0.499975	0.499975
2.475000	0.499975	0.499975
2.476000	0.499975	0.499975
2.477000	0.499975	0.499976
2.478000	0.499975	0.499976
2.479000	0.499975	0.499976
2.480000	0.499975	0.499976
2.481000	0.499976	0.499976
2.482000	0.499976	0.499976
2.483000	0.499976	0.499976
2.484000	0.499976	0.499976
2.485000	0.499976	0.499976
2.486000	0.499976	0.499976
2.487000	0.499976	0.499977
2.488000	0.499976	0.499977
2.489000	0.499976	0.499977
2.490000	0.499976	0.499977
2.491000	0.499976	0.499977
2.492000	0.499977	0.499977
2.493000	0.499977	0.499977
2.494000	0.499977	0.499977
2.495000	0.499977	0.499977
2.496000	0.499977	0.499977
2.497000	0.499977	0.499977
2.498000	0.499977	0.499978
2.499000	0.499977	0.499978
2.500000	0.499977	0.499978
2.501000	0.499977	0.499978
2.502000	0.499977	0.499978
2.503000	0.499978	0.499978
2.504000	0.499978	0.499978
2.505000	0.499978	0.499978
2.506000	0.499978	0.499978
2.507000	0.499978	0.499978
2.508000	0.499978	0.499978
2.509000	0.499978	0.499979
2.510000	0.499978	0.499979
2.511000	0.499978	0.499979
2.512000	0.499978	0.499979
2.513000	0.499978	0.499979
2.514000	0.499979	0.499979
2.515000	0.499979	0.499979
2.516000	0.499979	0.499979
2.517000	0.499979	0.499979
2.518000	0.499979	0.499979
2.519000	0.499979	0.499979
2.520000	0.499979	0.499979
2.521000	0.499979	0.499980
2.522000	0.499979	0.499980
2.523000	0.499979	0.499980
2.524000	0.499979	0.499980
2.525000	0.499979	0.499980
2.526000	0.499980	0.499980
2.527000	0.499980	0.499980
2.528000	0.499980	0.499980
2.529000	0.499980	0.499980
2.530000	0.499980	0.499980
2.531000	0.499980	0.499980
2.532000	0.499980	0.499980
2.533000	0.499980	0.499980
2.534000	0.499980	0.499981
2.535000	0.499980	0.499981
2.536000	0.499980	0.499981
2.537000	0.499980	0.499981
2.538000	0.499981	0.499981
2.539000	0.499981	0.499981
2.540000	0.499981	0.499981
2.541000	0.499981	0.499981
2.542000	0.499981	0.499981
2.543000	0.499981	0.499981
2.544000	0.499981	0.499981
2.545000	0.499981	0.499981
2.546000	0.499981	0.499981
2.547000	0.499981	0.499982
2.548000	0.499981	0.499982
2.549000	0.499981	0.499982
2.550000	0.499981	0.499982
2.551000	0.499981	0.499982
2.552000	0.499982	0.499982
2.553000	0.499982	0.499982
2.554000	0.499982	0.499982
2.555000	0.499982	0.499982
2.556000	0.499982	0.499982
2.557000	0.499982	0.499982
2.558000	0.499982	0.499982
2.559000	0.499982	0.499982
2.560000	0.499982	0.499982
2.561000	0.499982	0.499983
2.562000	0.499982	0.499983
2.563000	0.499982	0.499983
2.564000	0.499982	0.499983
2.565000	0.499982	0.499983
2.566000	0.499983	0.499983
2.567000	0.499983	0.499983
2.568000	0.499983	0.499983
2.569000	0.499983	0.499983
2.570000	0.499983	0.499983
2.571000	0.499983	0.499983
2.572000	0.499983	0.499983
2.573000	0.499983	0.499983
2.574000	0.499983	0.499983
2.575000	0.499983	0.499984
2.576000	0.499983	0.499984
2.577000	0.499983	0.499984
2.578000	0.499983	0.499984
2.579000	0.499983	0.499984
2.580000	0.499984	0.499984
2.581000	0.499984	0.499984
2.582000	0.499984	0.499984
2.583000	0.499984	0.499984
2.584000	0.499984	0.499984
2.585000	0.499984	0.499984
2.586000	0.499984	0.499984
2.587000	0.499984	0.499984
2.588000	0.499984	0.499984
2.589000	0.499984	0.499984
2.590000	0.499984	0.499984
2.591000	0.499984	0.499985
2.592000	0.499984	0.499985
2.593000	0.499984	0.499985
2.594000	0.499984	0.499985
2.595000	0.499984	0.499985
2.596000	0.499985	0.499985
2.597000	0.499985	0.499985
2.598000	0.499985	0.499985
2.599000	0.499985	0.499985
2.600000	0.499985	0.499985
2.601000	0.499985	0.499985
2.602000	0.499985	0.499985
2.603000	0.499985	0.499985
2.604000	0.499985	0.499985
2.605000	0.499985	0.499985
2.606000	0.499985	0.499985
2.607000	0.499985	0.499985
2.608000	0.499985	0.499986
2.609000	0.499985	0.499986
2.610000	0.499985	0.499986
2.611000	0.499985	0.499986
2.612000	0.499985	0.499986
2.613000	0.499986	0.499986
2.614000	0.499986	0.499986
2.615000	0.499986	0.499986
2.616000	0.499986	0.499986
2.617000	0.499986	0.499986
2.618000	0.499986	0.499986
2.619000	0.499986	0.499986
2.620000	0.499986	0.499986
2.621000	0.499986	0.499986
2.622000	0.499986	0.499986
2.623000	0.499986	0.499986
2.624000	0.499986	0.499986
2.625000	0.499986	0.499986
2.626000	0.499986	0.499987
2.627000	0.499986	0.499987
2.628000	0.499986	0.499987
2.629000	0.499986	0.499987
2.630000	0.499987	0.499987
2.631000	0.499987	0.499987
2.632000	0.499987	0.499987
2.633000	0.499987	0.499987
2.634000	0.499987	0.499987
2.635000	0.499987	0.499987
2.636000	0.499987	0.499987
2.637000	0.499987	0.499987
2.638000	0.499987	0.499987
2.639000	0.499987	0.499987
2.640000	0.499987	0.499987
2.641000	0.499987	0.499987
2.642000	0.499987	0.499987
2.643000	0.499987	0.499987
2.644000	0.499987	0.499987
2.645000	0.499987	0.499988
2.646000	0.499987	0.499988
2.647000	0.499987	0.499988
2.648000	0.499987	0.499988
2.649000	0.499987	0.499988
2.650000	0.499988	0.499988
2.651000	0.499988	0.499988
2.652000	0.499988	0.499988
2.653000	0.499988	0.499988
2.654000	0.499988	0.499988
2.655000	0.499988	0.499988
2.656000	0.499988	0.499988
2.657000	0.499988	0.499988
2.658000	0.499988	0.499988
2.659000	0.499988	0.499988
2.660000	0.499988	0.499988
2.661000	0.499988	0.499988
2.662000	0.499988	0.499988
2.663000	0.499988	0.499988
2.664000	0.499988	0.499988
2.665000	0.499988	0.499988
2.666000	0.499988	0.499989
2.667000	0.499988	0.499989
2.668000	0.499988	0.499989
2.669000	0.499988	0.499989
2.670000	0.499988	0.499989
2.671000	0.499989	0.499989
2.672000	0.499989	0.499989
2.673000	0.499989	0.499989
2.674000	0.499989	0.499989
2.675000	0.499989	0.499989
2.676000	0.499989	0.499989
2.677000	0.499989	0.499989
2.678000	0.499989	0.499989
2.679000	0.499989	0.499989
2.680000	0.499989	0.499989
2.681000	0.499989	0.499989
2.682000	0.499989	0.499989
2.683000	0.499989	0.499989
2.684000	0.499989	0.499989
2.685000	0.499989	0.499989
2.686000	0.499989	0.499989
2.687000	0.499989	0.499989
2.688000	0.499989	0.499990
2.689000	0.499989	0.499990
2.690000	0.499989	0.499990
2.691000	0.499989	0.499990
2.692000	0.499989	0.499990
2.693000	0.499990	0.499990
2.694000	0.499990	0.499990
2.695000	0.499990	0.499990
2.696000	0.499990	0.499990
2.697000	0.499990	0.499990
2.698000	0.499990	0.499990
2.699000	0.499990	0.499990
2.700000	0.499990	0.499990
2.701000	0.499990	0.499990
2.702000	0.499990	0.499990
2.703000	0.499990	0.499990
2.704000	0.499990	0.499990
2.705000	0.499990	0.499990
2.706000	0.499990	0.499990
2.707000	0.499990	0.499990
2.708000	0.499990	0.499990
2.709000	0.499990	0.499990
2.710000	0.499990	0.499990
2.711000	0.499990	0.499990
2.712000	0.499990	0.499990
2.713000	0.499990	0.499991
2.714000	0.499990	0.499991
2.715000	0.499990	0.499991
2.716000	0.499990	0.499991
2.717000	0.499990	0.499991
2.718000	0.499991	0.499991
2.719000	0.499991	0.499991
2.720000	0.499991	0.499991
2.721000	0.499991	0.499991
2.722000	0.499991	0.499991
2.723000	0.499991	0.499991
2.724000	0.499991	0.499991
2.725000	0.499991	0.499991
2.726000	0.499991	0.499991
2.727000	0.499991	0.499991
2.728000	0.499991	0.499991
2.729000	0.499991	0.499991
2.730000	0.499991	0.499991
2.731000	0.499991	0.499991
2.732000	0.499991	0.499991
2.733000	0.499991	0.499991
2.734000	0.499991	0.499991
2.735000	0.499991	0.499991
2.736000	0.499991	0.499991
2.737000	0.499991	0.499991
2.738000	0.499991	0.499991
2.739000	0.499991	0.499991
2.740000	0.499991	0.499991
2.741000	0.499991	0.499992
2.742000	0.499991	0.499992
2.743000	0.499991	0.499992
2.744000	0.499991	0.499992
2.745000	0.499991	0.499992
2.746000	0.499992	0.499992
2.747000	0.499992	0.499992
2.748000	0.499992	0.499992
2.749000	0.499992	0.499992
2.750000	0.499992	0.499992
2.751000	0.499992	0.499992
2.752000	0.499992	0.499992
2.753000	0.499992	0.499992
2.754000	0.499992	0.499992
2.755000	0.499992	0.499992
2.756000	0.499992	0.499992
2.757000	0.499992	0.499992
2.758000	0.499992	0.499992
2.759000	0.499992	0.499992
2.760000	0.499992	0.499992
2.761000	0.499992	0.499992
2.762000	0.499992	0.499992
2.763000	0.499992	0.499992
2.764000	0.499992	0.499992
2.765000	0.499992	0.499992
2.766000	0.499992	0.499992
2.767000	0.499992	0.499992
2.768000	0.499992	0.499992
2.769000	0.499992	0.499992
2.770000	0.499992	0.499992
2.771000	0.499992	0.499992
2.772000	0.499992	0.499993
2.773000	0.499992	0.499993
2.774000	0.499992	0.499993
2.775000	0.499992	0.499993
2.776000	0.499992	0.499993
2.777000	0.499993	0.499993
2.778000	0.499993	0.499993
2.779000	0.499993	0.499993
2.780000	0.499993	0.499993
2.781000	0.499993	0.499993
2.782000	0.499993	0.499993
2.783000	0.499993	0.499993
2.784000	0.499993	0.499993
2.785000	0.499993	0.499993
2.786000	0.499993	0.499993
2.787000	0.499993	0.499993
2.788000	0.499993	0.499993
2.789000	0.499993	0.499993
2.790000	0.499993	0.499993
