Time	Exact_Real	VQTE_Real
0.930000	0.451108	0.451209
0.931000	0.451230	0.451331
0.932000	0.451352	0.451452
0.933000	0.451474	0.451574
0.934000	0.451595	0.451695
0.935000	0.451716	0.451815
0.936000	0.451836	0.451936
0.937000	0.451956	0.452056
0.938000	0.452076	0.452176
0.939000	0.452196	0.452295
0.940000	0.452315	0.452415
0.941000	0.452434	0.452534
0.942000	0.452553	0.452652
0.943000	0.452672	0.452771
0.944000	0.452790	0.452889
0.945000	0.452908	0.453007
0.946000	0.453025	0.453124
0.947000	0.453143	0.453241
0.948000	0.453260	0.453358
0.949000	0.453376	0.453475
0.950000	0.453493	0.453591
0.951000	0.453609	0.453707
0.952000	0.453725	0.453823
0.953000	0.453840	0.453938
0.954000	0.453956	0.454053
0.955000	0.454070	0.454168
0.956000	0.454185	0.454283
0.957000	0.454300	0.454397
0.958000	0.454414	0.454511
0.959000	0.454527	0.454625
0.960000	0.454641	0.454738
0.961000	0.454754	0.454851
0.962000	0.454867	0.454964
0.963000	0.454980	0.455077
0.964000	0.455092	0.455189
0.965000	0.455204	0.455301
0.966000	0.455316	0.455413
0.967000	0.455428	0.455524
0.968000	0.455539	0.455636
0.969000	0.455650	0.455747
0.970000	0.455761	0.455857
0.971000	0.455871	0.455968
0.972000	0.455982	0.456078
0.973000	0.456091	0.456187
0.974000	0.456201	0.456297
0.975000	0.456310	0.456406
0.976000	0.456420	0.456515
0.977000	0.456528	0.456624
0.978000	0.456637	0.456732
0.979000	0.456745	0.456840
0.980000	0.456853	0.456948
0.981000	0.456961	0.457056
0.982000	0.457068	0.457163
0.983000	0.457176	0.457270
0.984000	0.457283	0.457377
0.985000	0.457389	0.457484
0.986000	0.457496	0.457590
0.987000	0.457602	0.457696
0.988000	0.457708	0.457802
0.989000	0.457813	0.457907
0.990000	0.457919	0.458013
0.991000	0.458024	0.458118
0.992000	0.458128	0.458222
0.993000	0.458233	0.458327
0.994000	0.458337	0.458431
0.995000	0.458441	0.458535
0.996000	0.458545	0.458639
0.997000	0.458649	0.458742
0.998000	0.458752	0.458845
0.999000	0.458855	0.458948
1.000000	0.458958	0.459051
1.001000	0.459060	0.459153
1.002000	0.459162	0.459255
1.003000	0.459264	0.459357
1.004000	0.459366	0.459459
1.005000	0.459467	0.459560
1.006000	0.459569	0.459661
1.007000	0.459669	0.459762
1.008000	0.459770	0.459862
1.009000	0.459871	0.459963
1.010000	0.459971	0.460063
1.011000	0.460071	0.460163
1.012000	0.460170	0.460262
1.013000	0.460270	0.460362
1.014000	0.460369	0.460461
1.015000	0.460468	0.460560
1.016000	0.460567	0.460658
1.017000	0.460665	0.460757
1.018000	0.460763	0.460855
1.019000	0.460861	0.460952
1.020000	0.460959	0.461050
1.021000	0.461057	0.461147
1.022000	0.461154	0.461245
1.023000	0.461251	0.461341
1.024000	0.461348	0.461438
1.025000	0.461444	0.461535
1.026000	0.461540	0.461631
1.027000	0.461636	0.461727
1.028000	0.461732	0.461822
1.029000	0.461828	0.461918
1.030000	0.461923	0.462013
1.031000	0.462018	0.462108
1.032000	0.462113	0.462203
1.033000	0.462208	0.462297
1.034000	0.462302	0.462391
1.035000	0.462396	0.462485
1.036000	0.462490	0.462579
1.037000	0.462584	0.462673
1.038000	0.462677	0.462766
1.039000	0.462770	0.462859
1.040000	0.462863	0.462952
1.041000	0.462956	0.463045
1.042000	0.463048	0.463137
1.043000	0.463141	0.463229
1.044000	0.463233	0.463321
1.045000	0.463325	0.463413
1.046000	0.463416	0.463504
1.047000	0.463507	0.463595
1.048000	0.463599	0.463686
1.049000	0.463689	0.463777
1.050000	0.463780	0.463868
1.051000	0.463871	0.463958
1.052000	0.463961	0.464048
1.053000	0.464051	0.464138
1.054000	0.464141	0.464228
1.055000	0.464230	0.464317
1.056000	0.464319	0.464406
1.057000	0.464408	0.464495
1.058000	0.464497	0.464584
1.059000	0.464586	0.464673
1.060000	0.464674	0.464761
1.061000	0.464763	0.464849
1.062000	0.464851	0.464937
1.063000	0.464938	0.465025
1.064000	0.465026	0.465112
1.065000	0.465113	0.465199
1.066000	0.465200	0.465286
1.067000	0.465287	0.465373
1.068000	0.465374	0.465460
1.069000	0.465460	0.465546
1.070000	0.465547	0.465632
1.071000	0.465633	0.465718
1.072000	0.465718	0.465804
1.073000	0.465804	0.465889
1.074000	0.465889	0.465975
1.075000	0.465975	0.466060
1.076000	0.466060	0.466144
1.077000	0.466144	0.466229
1.078000	0.466229	0.466314
1.079000	0.466313	0.466398
1.080000	0.466397	0.466482
1.081000	0.466481	0.466566
1.082000	0.466565	0.466649
1.083000	0.466648	0.466732
1.084000	0.466732	0.466816
1.085000	0.466815	0.466899
1.086000	0.466898	0.466981
1.087000	0.466980	0.467064
1.088000	0.467063	0.467146
1.089000	0.467145	0.467228
1.090000	0.467227	0.467310
1.091000	0.467309	0.467392
1.092000	0.467390	0.467474
1.093000	0.467472	0.467555
1.094000	0.467553	0.467636
1.095000	0.467634	0.467717
1.096000	0.467715	0.467798
1.097000	0.467795	0.467878
1.098000	0.467876	0.467958
1.099000	0.467956	0.468039
1.100000	0.468036	0.468118
1.101000	0.468116	0.468198
1.102000	0.468195	0.468278
1.103000	0.468275	0.468357
1.104000	0.468354	0.468436
1.105000	0.468433	0.468515
1.106000	0.468512	0.468594
1.107000	0.468591	0.468672
1.108000	0.468669	0.468750
1.109000	0.468747	0.468829
1.110000	0.468825	0.468907
1.111000	0.468903	0.468984
1.112000	0.468981	0.469062
1.113000	0.469058	0.469139
1.114000	0.469135	0.469216
1.115000	0.469213	0.469293
1.116000	0.469289	0.469370
1.117000	0.469366	0.469447
1.118000	0.469443	0.469523
1.119000	0.469519	0.469599
1.120000	0.469595	0.469675
1.121000	0.469671	0.469751
1.122000	0.469747	0.469827
1.123000	0.469822	0.469902
1.124000	0.469898	0.469977
1.125000	0.469973	0.470052
1.126000	0.470048	0.470127
1.127000	0.470122	0.470202
1.128000	0.470197	0.470276
1.129000	0.470271	0.470351
1.130000	0.470346	0.470425
1.131000	0.470420	0.470499
1.132000	0.470494	0.470573
1.133000	0.470567	0.470646
1.134000	0.470641	0.470719
1.135000	0.470714	0.470793
1.136000	0.470787	0.470866
1.137000	0.470860	0.470939
1.138000	0.470933	0.471011
1.139000	0.471005	0.471084
1.140000	0.471078	0.471156
1.141000	0.471150	0.471228
1.142000	0.471222	0.471300
1.143000	0.471294	0.471372
1.144000	0.471366	0.471443
1.145000	0.471437	0.471515
1.146000	0.471508	0.471586
1.147000	0.471580	0.471657
1.148000	0.471651	0.471728
1.149000	0.471721	0.471798
1.150000	0.471792	0.471869
1.151000	0.471862	0.471939
1.152000	0.471933	0.472009
1.153000	0.472003	0.472079
1.154000	0.472073	0.472149
1.155000	0.472142	0.472219
1.156000	0.472212	0.472288
1.157000	0.472281	0.472358
1.158000	0.472350	0.472427
1.159000	0.472420	0.472496
1.160000	0.472488	0.472564
1.161000	0.472557	0.472633
1.162000	0.472626	0.472701
1.163000	0.472694	0.472770
1.164000	0.472762	0.472838
1.165000	0.472830	0.472906
1.166000	0.472898	0.472973
1.167000	0.472966	0.473041
1.168000	0.473033	0.473108
1.169000	0.473100	0.473176
1.170000	0.473168	0.473243
1.171000	0.473235	0.473310
1.172000	0.473301	0.473376
1.173000	0.473368	0.473443
1.174000	0.473435	0.473509
1.175000	0.473501	0.473575
1.176000	0.473567	0.473641
1.177000	0.473633	0.473707
1.178000	0.473699	0.473773
1.179000	0.473765	0.473839
1.180000	0.473830	0.473904
1.181000	0.473895	0.473969
1.182000	0.473961	0.474034
1.183000	0.474026	0.474099
1.184000	0.474091	0.474164
1.185000	0.474155	0.474229
1.186000	0.474220	0.474293
1.187000	0.474284	0.474357
1.188000	0.474348	0.474421
1.189000	0.474412	0.474485
1.190000	0.474476	0.474549
1.191000	0.474540	0.474613
1.192000	0.474604	0.474676
1.193000	0.474667	0.474740
1.194000	0.474730	0.474803
1.195000	0.474793	0.474866
1.196000	0.474856	0.474929
1.197000	0.474919	0.474991
1.198000	0.474982	0.475054
1.199000	0.475044	0.475116
1.200000	0.475106	0.475178
1.201000	0.475169	0.475240
1.202000	0.475231	0.475302
1.203000	0.475292	0.475364
1.204000	0.475354	0.475426
1.205000	0.475416	0.475487
1.206000	0.475477	0.475548
1.207000	0.475538	0.475609
1.208000	0.475599	0.475670
1.209000	0.475660	0.475731
1.210000	0.475721	0.475792
1.211000	0.475782	0.475852
1.212000	0.475842	0.475913
1.213000	0.475903	0.475973
1.214000	0.475963	0.476033
1.215000	0.476023	0.476093
1.216000	0.476083	0.476153
1.217000	0.476142	0.476212
1.218000	0.476202	0.476272
1.219000	0.476261	0.476331
1.220000	0.476321	0.476390
1.221000	0.476380	0.476449
1.222000	0.476439	0.476508
1.223000	0.476497	0.476567
1.224000	0.476556	0.476626
1.225000	0.476615	0.476684
1.226000	0.476673	0.476742
1.227000	0.476731	0.476800
1.228000	0.476789	0.476858
1.229000	0.476847	0.476916
1.230000	0.476905	0.476974
1.231000	0.476963	0.477032
1.232000	0.477020	0.477089
1.233000	0.477078	0.477146
1.234000	0.477135	0.477203
1.235000	0.477192	0.477260
1.236000	0.477249	0.477317
1.237000	0.477306	0.477374
1.238000	0.477362	0.477431
1.239000	0.477419	0.477487
1.240000	0.477475	0.477543
1.241000	0.477532	0.477599
1.242000	0.477588	0.477655
1.243000	0.477644	0.477711
1.244000	0.477700	0.477767
1.245000	0.477755	0.477823
1.246000	0.477811	0.477878
1.247000	0.477866	0.477933
1.248000	0.477921	0.477988
1.249000	0.477977	0.478043
1.250000	0.478032	0.478098
1.251000	0.478086	0.478153
1.252000	0.478141	0.478208
1.253000	0.478196	0.478262
1.254000	0.478250	0.478317
1.255000	0.478304	0.478371
1.256000	0.478359	0.478425
1.257000	0.478413	0.478479
1.258000	0.478467	0.478533
1.259000	0.478520	0.478586
1.260000	0.478574	0.478640
1.261000	0.478627	0.478693
1.262000	0.478681	0.478746
1.263000	0.478734	0.478800
1.264000	0.478787	0.478853
1.265000	0.478840	0.478905
1.266000	0.478893	0.478958
1.267000	0.478946	0.479011
1.268000	0.478998	0.479063
1.269000	0.479051	0.479116
1.270000	0.479103	0.479168
1.271000	0.479155	0.479220
1.272000	0.479207	0.479272
1.273000	0.479259	0.479324
1.274000	0.479311	0.479375
1.275000	0.479363	0.479427
1.276000	0.479414	0.479478
1.277000	0.479465	0.479530
1.278000	0.479517	0.479581
1.279000	0.479568	0.479632
1.280000	0.479619	0.479683
1.281000	0.479670	0.479734
1.282000	0.479721	0.479784
1.283000	0.479771	0.479835
1.284000	0.479822	0.479885
1.285000	0.479872	0.479935
1.286000	0.479922	0.479986
1.287000	0.479972	0.480036
1.288000	0.480022	0.480086
1.289000	0.480072	0.480135
1.290000	0.480122	0.480185
1.291000	0.480172	0.480235
1.292000	0.480221	0.480284
1.293000	0.480271	0.480333
1.294000	0.480320	0.480382
1.295000	0.480369	0.480432
1.296000	0.480418	0.480480
1.297000	0.480467	0.480529
1.298000	0.480516	0.480578
1.299000	0.480564	0.480626
1.300000	0.480613	0.480675
1.301000	0.480661	0.480723
1.302000	0.480710	0.480771
1.303000	0.480758	0.480819
1.304000	0.480806	0.480867
1.305000	0.480854	0.480915
1.306000	0.480902	0.480963
1.307000	0.480949	0.481011
1.308000	0.480997	0.481058
1.309000	0.481044	0.481105
1.310000	0.481092	0.481153
1.311000	0.481139	0.481200
1.312000	0.481186	0.481247
1.313000	0.481233	0.481294
1.314000	0.481280	0.481340
1.315000	0.481326	0.481387
1.316000	0.481373	0.481434
1.317000	0.481420	0.481480
1.318000	0.481466	0.481526
1.319000	0.481512	0.481572
1.320000	0.481558	0.481619
1.321000	0.481604	0.481664
1.322000	0.481650	0.481710
1.323000	0.481696	0.481756
1.324000	0.481742	0.481802
1.325000	0.481788	0.481847
1.326000	0.481833	0.481893
1.327000	0.481878	0.481938
1.328000	0.481924	0.481983
1.329000	0.481969	0.482028
1.330000	0.482014	0.482073
1.331000	0.482059	0.482118
1.332000	0.482103	0.482162
1.333000	0.482148	0.482207
1.334000	0.482193	0.482252
1.335000	0.482237	0.482296
1.336000	0.482282	0.482340
1.337000	0.482326	0.482384
1.338000	0.482370	0.482428
1.339000	0.482414	0.482472
1.340000	0.482458	0.482516
1.341000	0.482502	0.482560
1.342000	0.482545	0.482603
1.343000	0.482589	0.482647
1.344000	0.482632	0.482690
1.345000	0.482676	0.482734
1.346000	0.482719	0.482777
1.347000	0.482762	0.482820
1.348000	0.482805	0.482863
1.349000	0.482848	0.482906
1.350000	0.482891	0.482948
1.351000	0.482934	0.482991
1.352000	0.482976	0.483033
1.353000	0.483019	0.483076
1.354000	0.483061	0.483118
1.355000	0.483103	0.483160
1.356000	0.483146	0.483202
1.357000	0.483188	0.483244
1.358000	0.483230	0.483286
1.359000	0.483272	0.483328
1.360000	0.483313	0.483370
1.361000	0.483355	0.483411
1.362000	0.483397	0.483453
1.363000	0.483438	0.483494
1.364000	0.483479	0.483536
1.365000	0.483521	0.483577
1.366000	0.483562	0.483618
1.367000	0.483603	0.483659
1.368000	0.483644	0.483700
1.369000	0.483685	0.483740
1.370000	0.483725	0.483781
1.371000	0.483766	0.483821
1.372000	0.483807	0.483862
1.373000	0.483847	0.483902
1.374000	0.483887	0.483943
1.375000	0.483928	0.483983
1.376000	0.483968	0.484023
1.377000	0.484008	0.484063
1.378000	0.484048	0.484102
1.379000	0.484087	0.484142
1.380000	0.484127	0.484182
1.381000	0.484167	0.484221
1.382000	0.484206	0.484261
1.383000	0.484246	0.484300
1.384000	0.484285	0.484339
1.385000	0.484324	0.484379
1.386000	0.484363	0.484418
1.387000	0.484403	0.484457
1.388000	0.484441	0.484495
1.389000	0.484480	0.484534
1.390000	0.484519	0.484573
1.391000	0.484558	0.484611
1.392000	0.484596	0.484650
1.393000	0.484635	0.484688
1.394000	0.484673	0.484727
1.395000	0.484711	0.484765
1.396000	0.484750	0.484803
1.397000	0.484788	0.484841
1.398000	0.484826	0.484879
1.399000	0.484864	0.484917
1.400000	0.484901	0.484954
1.401000	0.484939	0.484992
1.402000	0.484977	0.485029
1.403000	0.485014	0.485067
1.404000	0.485052	0.485104
1.405000	0.485089	0.485141
1.406000	0.485126	0.485179
1.407000	0.485163	0.485216
1.408000	0.485200	0.485253
1.409000	0.485237	0.485289
1.410000	0.485274	0.485326
1.411000	0.485311	0.485363
1.412000	0.485348	0.485400
1.413000	0.485384	0.485436
1.414000	0.485421	0.485472
1.415000	0.485457	0.485509
1.416000	0.485493	0.485545
1.417000	0.485530	0.485581
1.418000	0.485566	0.485617
1.419000	0.485602	0.485653
1.420000	0.485638	0.485689
1.421000	0.485674	0.485725
1.422000	0.485709	0.485760
1.423000	0.485745	0.485796
1.424000	0.485781	0.485832
1.425000	0.485816	0.485867
1.426000	0.485852	0.485902
1.427000	0.485887	0.485938
1.428000	0.485922	0.485973
1.429000	0.485957	0.486008
1.430000	0.485992	0.486043
1.431000	0.486027	0.486078
1.432000	0.486062	0.486112
1.433000	0.486097	0.486147
1.434000	0.486132	0.486182
1.435000	0.486166	0.486216
1.436000	0.486201	0.486251
1.437000	0.486235	0.486285
1.438000	0.486270	0.486319
1.439000	0.486304	0.486354
1.440000	0.486338	0.486388
1.441000	0.486372	0.486422
1.442000	0.486406	0.486456
1.443000	0.486440	0.486490
1.444000	0.486474	0.486523
1.445000	0.486508	0.486557
1.446000	0.486542	0.486591
1.447000	0.486575	0.486624
1.448000	0.486609	0.486658
1.449000	0.486642	0.486691
1.450000	0.486675	0.486724
1.451000	0.486709	0.486757
1.452000	0.486742	0.486791
1.453000	0.486775	0.486824
1.454000	0.486808	0.486857
1.455000	0.486841	0.486889
1.456000	0.486874	0.486922
1.457000	0.486907	0.486955
1.458000	0.486939	0.486987
1.459000	0.486972	0.487020
1.460000	0.487004	0.487052
1.461000	0.487037	0.487085
1.462000	0.487069	0.487117
1.463000	0.487102	0.487149
1.464000	0.487134	0.487181
1.465000	0.487166	0.487213
1.466000	0.487198	0.487245
1.467000	0.487230	0.487277
1.468000	0.487262	0.487309
1.469000	0.487294	0.487341
1.470000	0.487325	0.487373
1.471000	0.487357	0.487404
1.472000	0.487389	0.487436
1.473000	0.487420	0.487467
1.474000	0.487451	0.487498
1.475000	0.487483	0.487530
1.476000	0.487514	0.487561
1.477000	0.487545	0.487592
1.478000	0.487576	0.487623
1.479000	0.487607	0.487654
1.480000	0.487638	0.487685
1.481000	0.487669	0.487715
1.482000	0.487700	0.487746
1.483000	0.487731	0.487777
1.484000	0.487761	0.487807
1.485000	0.487792	0.487838
1.486000	0.487822	0.487868
1.487000	0.487853	0.487899
1.488000	0.487883	0.487929
1.489000	0.487913	0.487959
1.490000	0.487943	0.487989
1.491000	0.487974	0.488019
1.492000	0.488004	0.488049
1.493000	0.488034	0.488079
1.494000	0.488063	0.488109
1.495000	0.488093	0.488139
1.496000	0.488123	0.488168
1.497000	0.488153	0.488198
1.498000	0.488182	0.488227
1.499000	0.488212	0.488257
1.500000	0.488241	0.488286
1.501000	0.488270	0.488315
1.502000	0.488300	0.488345
1.503000	0.488329	0.488374
1.504000	0.488358	0.488403
1.505000	0.488387	0.488432
1.506000	0.488416	0.488461
1.507000	0.488445	0.488490
1.508000	0.488474	0.488518
1.509000	0.488503	0.488547
1.510000	0.488531	0.488576
1.511000	0.488560	0.488604
1.512000	0.488589	0.488633
1.513000	0.488617	0.488661
1.514000	0.488646	0.488689
1.515000	0.488674	0.488718
1.516000	0.488702	0.488746
1.517000	0.488730	0.488774
1.518000	0.488759	0.488802
1.519000	0.488787	0.488830
1.520000	0.488815	0.488858
1.521000	0.488843	0.488886
1.522000	0.488870	0.488914
1.523000	0.488898	0.488941
1.524000	0.488926	0.488969
1.525000	0.488954	0.488997
1.526000	0.488981	0.489024
1.527000	0.489009	0.489052
1.528000	0.489036	0.489079
1.529000	0.489063	0.489106
1.530000	0.489091	0.489133
1.531000	0.489118	0.489161
1.532000	0.489145	0.489188
1.533000	0.489172	0.489215
1.534000	0.489199	0.489242
1.535000	0.489226	0.489269
1.536000	0.489253	0.489295
1.537000	0.489280	0.489322
1.538000	0.489307	0.489349
1.539000	0.489333	0.489376
1.540000	0.489360	0.489402
1.541000	0.489387	0.489429
1.542000	0.489413	0.489455
1.543000	0.489440	0.489481
1.544000	0.489466	0.489508
1.545000	0.489492	0.489534
1.546000	0.489519	0.489560
1.547000	0.489545	0.489586
1.548000	0.489571	0.489612
1.549000	0.489597	0.489638
1.550000	0.489623	0.489664
1.551000	0.489649	0.489690
1.552000	0.489675	0.489716
1.553000	0.489700	0.489741
1.554000	0.489726	0.489767
1.555000	0.489752	0.489793
1.556000	0.489777	0.489818
1.557000	0.489803	0.489844
1.558000	0.489828	0.489869
1.559000	0.489854	0.489894
1.560000	0.489879	0.489920
1.561000	0.489904	0.489945
1.562000	0.489930	0.489970
1.563000	0.489955	0.489995
1.564000	0.489980	0.490020
1.565000	0.490005	0.490045
1.566000	0.490030	0.490070
1.567000	0.490055	0.490095
1.568000	0.490079	0.490119
1.569000	0.490104	0.490144
1.570000	0.490129	0.490169
1.571000	0.490154	0.490193
1.572000	0.490178	0.490218
1.573000	0.490203	0.490242
1.574000	0.490227	0.490267
1.575000	0.490252	0.490291
1.576000	0.490276	0.490315
1.577000	0.490300	0.490340
1.578000	0.490324	0.490364
1.579000	0.490349	0.490388
1.580000	0.490373	0.490412
1.581000	0.490397	0.490436
1.582000	0.490421	0.490460
1.583000	0.490445	0.490484
1.584000	0.490468	0.490507
1.585000	0.490492	0.490531
1.586000	0.490516	0.490555
1.587000	0.490540	0.490578
1.588000	0.490563	0.490602
1.589000	0.490587	0.490625
1.590000	0.490610	0.490649
1.591000	0.490634	0.490672
1.592000	0.490657	0.490696
1.593000	0.490681	0.490719
1.594000	0.490704	0.490742
1.595000	0.490727	0.490765
1.596000	0.490750	0.490788
1.597000	0.490773	0.490811
1.598000	0.490796	0.490834
1.599000	0.490819	0.490857
1.600000	0.490842	0.490880
1.601000	0.490865	0.490903
1.602000	0.490888	0.490926
1.603000	0.490911	0.490948
1.604000	0.490933	0.490971
1.605000	0.490956	0.490993
1.606000	0.490979	0.491016
1.607000	0.491001	0.491038
1.608000	0.491024	0.491061
1.609000	0.491046	0.491083
1.610000	0.491068	0.491105
1.611000	0.491091	0.491128
1.612000	0.491113	0.491150
1.613000	0.491135	0.491172
1.614000	0.491157	0.491194
1.615000	0.491179	0.491216
1.616000	0.491201	0.491238
1.617000	0.491223	0.491260
1.618000	0.491245	0.491282
1.619000	0.491267	0.491304
1.620000	0.491289	0.491325
1.621000	0.491311	0.491347
1.622000	0.491332	0.491369
1.623000	0.491354	0.491390
1.624000	0.491375	0.491412
1.625000	0.491397	0.491433
1.626000	0.491419	0.491455
1.627000	0.491440	0.491476
1.628000	0.491461	0.491497
1.629000	0.491483	0.491519
1.630000	0.491504	0.491540
1.631000	0.491525	0.491561
1.632000	0.491546	0.491582
1.633000	0.491567	0.491603
1.634000	0.491588	0.491624
1.635000	0.491609	0.491645
1.636000	0.491630	0.491666
1.637000	0.491651	0.491687
1.638000	0.491672	0.491708
1.639000	0.491693	0.491728
1.640000	0.491714	0.491749
1.641000	0.491734	0.491770
1.642000	0.491755	0.491790
1.643000	0.491776	0.491811
1.644000	0.491796	0.491831
1.645000	0.491817	0.491852
1.646000	0.491837	0.491872
1.647000	0.491857	0.491892
1.648000	0.491878	0.491913
1.649000	0.491898	0.491933
1.650000	0.491918	0.491953
1.651000	0.491938	0.491973
1.652000	0.491959	0.491993
1.653000	0.491979	0.492013
1.654000	0.491999	0.492033
1.655000	0.492019	0.492053
1.656000	0.492039	0.492073
1.657000	0.492058	0.492093
1.658000	0.492078	0.492112
1.659000	0.492098	0.492132
1.660000	0.492118	0.492152
1.661000	0.492137	0.492171
1.662000	0.492157	0.492191
1.663000	0.492177	0.492211
1.664000	0.492196	0.492230
1.665000	0.492216	0.492249
1.666000	0.492235	0.492269
1.667000	0.492255	0.492288
1.668000	0.492274	0.492307
1.669000	0.492293	0.492327
1.670000	0.492312	0.492346
1.671000	0.492332	0.492365
1.672000	0.492351	0.492384
1.673000	0.492370	0.492403
1.674000	0.492389	0.492422
1.675000	0.492408	0.492441
1.676000	0.492427	0.492460
1.677000	0.492446	0.492479
1.678000	0.492465	0.492498
1.679000	0.492483	0.492516
1.680000	0.492502	0.492535
1.681000	0.492521	0.492554
1.682000	0.492540	0.492572
1.683000	0.492558	0.492591
1.684000	0.492577	0.492609
1.685000	0.492595	0.492628
1.686000	0.492614	0.492646
1.687000	0.492632	0.492665
1.688000	0.492651	0.492683
1.689000	0.492669	0.492701
1.690000	0.492687	0.492720
1.691000	0.492706	0.492738
1.692000	0.492724	0.492756
1.693000	0.492742	0.492774
1.694000	0.492760	0.492792
1.695000	0.492778	0.492810
1.696000	0.492796	0.492828
1.697000	0.492814	0.492846
1.698000	0.492832	0.492864
1.699000	0.492850	0.492882
1.700000	0.492868	0.492900
1.701000	0.492886	0.492917
1.702000	0.492903	0.492935
1.703000	0.492921	0.492953
1.704000	0.492939	0.492970
1.705000	0.492956	0.492988
1.706000	0.492974	0.493005
1.707000	0.492992	0.493023
1.708000	0.493009	0.493040
1.709000	0.493027	0.493058
1.710000	0.493044	0.493075
1.711000	0.493061	0.493092
1.712000	0.493079	0.493110
1.713000	0.493096	0.493127
1.714000	0.493113	0.493144
1.715000	0.493130	0.493161
1.716000	0.493148	0.493178
1.717000	0.493165	0.493195
1.718000	0.493182	0.493212
1.719000	0.493199	0.493229
1.720000	0.493216	0.493246
1.721000	0.493233	0.493263
1.722000	0.493250	0.493280
1.723000	0.493266	0.493297
1.724000	0.493283	0.493314
1.725000	0.493300	0.493330
1.726000	0.493317	0.493347
1.727000	0.493333	0.493364
1.728000	0.493350	0.493380
1.729000	0.493367	0.493397
1.730000	0.493383	0.493413
1.731000	0.493400	0.493430
1.732000	0.493416	0.493446
1.733000	0.493433	0.493463
1.734000	0.493449	0.493479
1.735000	0.493465	0.493495
1.736000	0.493482	0.493511
1.737000	0.493498	0.493528
1.738000	0.493514	0.493544
1.739000	0.493530	0.493560
1.740000	0.493547	0.493576
1.741000	0.493563	0.493592
1.742000	0.493579	0.493608
1.743000	0.493595	0.493624
1.744000	0.493611	0.493640
1.745000	0.493627	0.493656
1.746000	0.493643	0.493672
1.747000	0.493659	0.493688
1.748000	0.493674	0.493703
1.749000	0.493690	0.493719
1.750000	0.493706	0.493735
1.751000	0.493722	0.493751
1.752000	0.493737	0.493766
1.753000	0.493753	0.493782
1.754000	0.493769	0.493797
1.755000	0.493784	0.493813
1.756000	0.493800	0.493828
1.757000	0.493815	0.493844
1.758000	0.493831	0.493859
1.759000	0.493846	0.493874
1.760000	0.493861	0.493890
1.761000	0.493877	0.493905
1.762000	0.493892	0.493920
1.763000	0.493907	0.493935
1.764000	0.493922	0.493951
1.765000	0.493938	0.493966
1.766000	0.493953	0.493981
1.767000	0.493968	0.493996
1.768000	0.493983	0.494011
1.769000	0.493998	0.494026
1.770000	0.494013	0.494041
1.771000	0.494028	0.494056
1.772000	0.494043	0.494071
1.773000	0.494058	0.494085
1.774000	0.494072	0.494100
1.775000	0.494087	0.494115
1.776000	0.494102	0.494130
1.777000	0.494117	0.494144
1.778000	0.494131	0.494159
1.779000	0.494146	0.494174
1.780000	0.494161	0.494188
1.781000	0.494175	0.494203
1.782000	0.494190	0.494217
1.783000	0.494204	0.494232
1.784000	0.494219	0.494246
1.785000	0.494233	0.494260
1.786000	0.494248	0.494275
1.787000	0.494262	0.494289
1.788000	0.494276	0.494303
1.789000	0.494291	0.494318
1.790000	0.494305	0.494332
1.791000	0.494319	0.494346
1.792000	0.494333	0.494360
1.793000	0.494347	0.494374
1.794000	0.494362	0.494388
1.795000	0.494376	0.494402
1.796000	0.494390	0.494416
1.797000	0.494404	0.494430
1.798000	0.494418	0.494444
1.799000	0.494432	0.494458
1.800000	0.494446	0.494472
1.801000	0.494459	0.494486
1.802000	0.494473	0.494500
1.803000	0.494487	0.494513
1.804000	0.494501	0.494527
1.805000	0.494515	0.494541
1.806000	0.494528	0.494554
1.807000	0.494542	0.494568
1.808000	0.494555	0.494582
1.809000	0.494569	0.494595
1.810000	0.494583	0.494609
1.811000	0.494596	0.494622
1.812000	0.494610	0.494635
1.813000	0.494623	0.494649
1.814000	0.494637	0.494662
1.815000	0.494650	0.494676
1.816000	0.494663	0.494689
1.817000	0.494677	0.494702
1.818000	0.494690	0.494715
1.819000	0.494703	0.494729
1.820000	0.494716	0.494742
1.821000	0.494730	0.494755
1.822000	0.494743	0.494768
1.823000	0.494756	0.494781
1.824000	0.494769	0.494794
1.825000	0.494782	0.494807
1.826000	0.494795	0.494820
1.827000	0.494808	0.494833
1.828000	0.494821	0.494846
1.829000	0.494834	0.494859
1.830000	0.494847	0.494872
1.831000	0.494860	0.494885
1.832000	0.494873	0.494897
1.833000	0.494885	0.494910
1.834000	0.494898	0.494923
1.835000	0.494911	0.494936
1.836000	0.494924	0.494948
1.837000	0.494936	0.494961
1.838000	0.494949	0.494974
1.839000	0.494962	0.494986
1.840000	0.494974	0.494999
1.841000	0.494987	0.495011
1.842000	0.494999	0.495024
1.843000	0.495012	0.495036
1.844000	0.495024	0.495048
1.845000	0.495037	0.495061
1.846000	0.495049	0.495073
1.847000	0.495061	0.495085
1.848000	0.495074	0.495098
1.849000	0.495086	0.495110
1.850000	0.495098	0.495122
1.851000	0.495110	0.495134
1.852000	0.495123	0.495147
1.853000	0.495135	0.495159
1.854000	0.495147	0.495171
1.855000	0.495159	0.495183
1.856000	0.495171	0.495195
1.857000	0.495183	0.495207
1.858000	0.495195	0.495219
1.859000	0.495207	0.495231
1.860000	0.495219	0.495243
1.861000	0.495231	0.495255
